Code,Constituency,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% Votes,Round,Last Updated Time,Last Updated Date,AC_No,AC_Name,Alliance,Rank,Seat_Total,Vote_Share_Pct
S22156,KURINJIPADI - 156,NOTA,None of the Above,609,20,629,0.29,20/20,11:27 PM,04/05/2026,156,KURINJIPADI,NOTA/Unaligned,7,213965,0.29397331339237726
S22156,KURINJIPADI - 156,MANIMALA R,Independent,456,2,458,0.21,20/20,11:27 PM,04/05/2026,156,KURINJIPADI,Independent,8,213965,0.2140537003715561
S22156,KURINJIPADI - 156,R SRINIVASAN,Tamil Telugu National Party,319,4,323,0.15,20/20,11:27 PM,04/05/2026,156,KURINJIPADI,-,9,213965,0.15095926903932885
S22156,KURINJIPADI - 156,M KANAGARAJ,Bahujan Samaj Party,269,4,273,0.13,20/20,11:27 PM,04/05/2026,156,KURINJIPADI,Solo,10,213965,0.12759096113850396
S22156,KURINJIPADI - 156,DHANAKESAVAMOORTHY A.C.T,Independent,265,0,265,0.12,20/20,11:27 PM,04/05/2026,156,KURINJIPADI,Independent,11,213965,0.12385203187437198
S22156,KURINJIPADI - 156,MUTHAZHAGAN N,Independent,252,0,252,0.12,20/20,11:27 PM,04/05/2026,156,KURINJIPADI,Independent,12,213965,0.1177762718201575
S22157,BHUVANAGIRI - 157,ARUNMOZHITHEVAN . A,All India Anna Dravida Munnetra Kazhagam,74628,1079,75707,36.52,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,NDA,1,207310,36.518740051131154
S22157,BHUVANAGIRI - 157,SARAVANAN. DURAI . K,Dravida Munnetra Kazhagam,72220,1000,73220,35.32,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,INDIA/SPA,2,207310,35.31908735709806
S22157,BHUVANAGIRI - 157,MAHALINGAM . T,Tamilaga Vettri Kazhagam,49506,398,49904,24.07,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Solo,3,207310,24.07216246201341
S22157,BHUVANAGIRI - 157,SUMATHI . S,Naam Tamilar Katchi,5025,80,5105,2.46,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Solo,4,207310,2.4624957792677633
S22157,BHUVANAGIRI - 157,MUTHAMIZHAN . SEVA,Tamizhaga Vaazhvurimai Katchi,894,18,912,0.44,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,-,5,207310,0.4399208914186484
S22157,BHUVANAGIRI - 157,NOTA,None of the Above,672,9,681,0.33,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,NOTA/Unaligned,6,207310,0.3284935603685302
S22157,BHUVANAGIRI - 157,KUMARAVELU . M,Bahujan Samaj Party,360,3,363,0.18,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Solo,7,207310,0.17510009165018572
S22157,BHUVANAGIRI - 157,BALAMURUGAN . G. C,Independent,336,3,339,0.16,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Independent,8,207310,0.16352322608653708
S22157,BHUVANAGIRI - 157,BALAMURUGAN . M. R,Independent,324,0,324,0.16,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Independent,9,207310,0.15628768510925667
S22157,BHUVANAGIRI - 157,ARUNMOZHI . V,Independent,306,2,308,0.15,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Independent,10,207310,0.1485697747334909
S22157,BHUVANAGIRI - 157,RAJA SEKAR . G,Independent,239,0,239,0.12,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Independent,11,207310,0.11528628623800107
S22157,BHUVANAGIRI - 157,SARAVANAN . J,Independent,83,6,89,0.04,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Independent,12,207310,0.04293087646519705
S22157,BHUVANAGIRI - 157,IYYAPPAN . S,Independent,69,1,70,0.03,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Independent,13,207310,0.03376585789397521
S22157,BHUVANAGIRI - 157,EZHILVENTHAN . P,Independent,48,1,49,0.02,26/26,11:27 PM,04/05/2026,157,BHUVANAGIRI,Independent,14,207310,0.023636100525782643
S22158,CHIDAMBARAM - 158,THAMIMUN ANSARI. M,Dravida Munnetra Kazhagam,68566,1173,69739,35.48,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,INDIA/SPA,1,196586,35.47505926159543
S22158,CHIDAMBARAM - 158,PANDIAN. K.A,All India Anna Dravida Munnetra Kazhagam,62826,1166,63992,32.55,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,NDA,2,196586,32.55165678125604
S22158,CHIDAMBARAM - 158,NEDUNCHEZHIYAN,Tamilaga Vettri Kazhagam,53945,639,54584,27.77,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,Solo,3,196586,27.765965022941614
S22158,CHIDAMBARAM - 158,THAMIZH,Naam Tamilar Katchi,6014,155,6169,3.14,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,Solo,4,196586,3.138066800280793
S22158,CHIDAMBARAM - 158,NOTA,None of the Above,777,39,816,0.42,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,NOTA/Unaligned,5,196586,0.41508550964972074
S22158,CHIDAMBARAM - 158,DHANASEKARAN. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,333,6,339,0.17,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,-,6,196586,0.1724436124647737
S22158,CHIDAMBARAM - 158,MANIMARAN. D,Independent,211,0,211,0.11,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,Independent,7,196586,0.10733215997069985
S22158,CHIDAMBARAM - 158,THIRUGNANAM. K,Independent,162,1,163,0.08,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,Independent,8,196586,0.08291536528542216
S22158,CHIDAMBARAM - 158,ER. JAYAKKUMAR. R,Independent,158,2,160,0.08,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,Independent,9,196586,0.0813893156175923
S22158,CHIDAMBARAM - 158,VENKATESAN. D,Independent,154,3,157,0.08,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,Independent,10,196586,0.07986326594976244
S22158,CHIDAMBARAM - 158,EASAN NATARAJAN. T,Independent,129,1,130,0.07,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,Independent,11,196586,0.06612881893929375
S22158,CHIDAMBARAM - 158,MUNISANKAR. K,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,126,0,126,0.06,24/24,11:27 PM,04/05/2026,158,CHIDAMBARAM,NDA,12,196586,0.06409408604885394
S22159,KATTUMANNARKOIL - 159,L.E. JOTHIMANI,Viduthalai Chiruthaigal Katchi,84130,1049,85179,45.33,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,INDIA/SPA,1,187905,45.3308852877784
S22159,KATTUMANNARKOIL - 159,A. SOZHAN,Pattali Makkal Katchi,51360,756,52116,27.74,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,NDA,2,187905,27.73529176977728
S22159,KATTUMANNARKOIL - 159,S. SEENUVASAN,Tamilaga Vettri Kazhagam,42798,358,43156,22.97,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,Solo,3,187905,22.966924775817567
S22159,KATTUMANNARKOIL - 159,SIVAJOTHI .M,Naam Tamilar Katchi,4480,83,4563,2.43,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,Solo,4,187905,2.428354753731939
S22159,KATTUMANNARKOIL - 159,ALAVANTHAR .M,Tamizhaga Vaazhvurimai Katchi,559,4,563,0.3,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,-,5,187905,0.29961948857135257
S22159,KATTUMANNARKOIL - 159,SANKARKUMAR .S,Independent,508,1,509,0.27,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,Independent,6,187905,0.2708815624916846
S22159,KATTUMANNARKOIL - 159,NOTA,None of the Above,455,10,465,0.25,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,NOTA/Unaligned,7,187905,0.2474654745749182
S22159,KATTUMANNARKOIL - 159,S. MURALI,Aanaithinthiya Jananayaka Pathukappu Kazhagam,338,4,342,0.18,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,-,8,187905,0.18200686517123013
S22159,KATTUMANNARKOIL - 159,M.A.T. ARCHUNAN,Independent,324,0,324,0.17,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,Independent,9,187905,0.1724275564780075
S22159,KATTUMANNARKOIL - 159,SATHEESHKUMAR .M,Bahujan Samaj Party,245,7,252,0.13,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,Solo,10,187905,0.13411032170511694
S22159,KATTUMANNARKOIL - 159,G. KALYANA SUNDARAM,All India Jananayaka Makkal Kazhagam,246,1,247,0.13,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,-,11,187905,0.13144940262366622
S22159,KATTUMANNARKOIL - 159,BABU .B,Rashtriya Samaj Dal (R),188,1,189,0.1,22/22,11:27 PM,04/05/2026,159,KATTUMANNARKOIL,-,12,187905,0.1005827412788377
S22160,SIRKAZHI - 160,SENTHILSELVAN.R,Dravida Munnetra Kazhagam,70765,684,71449,35.64,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,INDIA/SPA,1,200448,35.6446559706258
S22160,SIRKAZHI - 160,SAKTHI.M,All India Anna Dravida Munnetra Kazhagam,59441,591,60032,29.95,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,NDA,2,200448,29.948914431673053
S22160,SIRKAZHI - 160,GOPINATH.S,Tamilaga Vettri Kazhagam,58886,263,59149,29.51,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,Solo,3,200448,29.50840118135377
S22160,SIRKAZHI - 160,SUBASH.R,Naam Tamilar Katchi,7330,67,7397,3.69,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,Solo,4,200448,3.690233876117497
S22160,SIRKAZHI - 160,GAJENDRAN.KANAGA,Bahujan Samaj Party,634,6,640,0.32,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,Solo,5,200448,0.31928480204342274
S22160,SIRKAZHI - 160,NOTA,None of the Above,549,6,555,0.28,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,NOTA/Unaligned,6,200448,0.27687978927203066
S22160,SIRKAZHI - 160,MALATHI.A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,362,3,365,0.18,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,-,7,200448,0.18209211366538952
S22160,SIRKAZHI - 160,PANDIYAN.C.R,Indhu Dravida Makkal Katchi,249,0,249,0.12,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,-,8,200448,0.12422174329501916
S22160,SIRKAZHI - 160,TAMILVENTHAN.R,Independent,215,2,217,0.11,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,Independent,9,200448,0.10825750319284802
S22160,SIRKAZHI - 160,PETHAPERUMAL.K,Tamizhaga Vaazhvurimai Katchi,201,0,201,0.1,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,-,10,200448,0.10027538314176246
S22160,SIRKAZHI - 160,BABUSANKAR.R,Our Mahathma National Party,193,1,194,0.1,23/23,11:30 PM,04/05/2026,160,SIRKAZHI,-,11,200448,0.09678320561941252
S22161,MAYILADUTHURAI - 161,JAMAL MOHAMED YOUNOOS. Y.N,Indian National Congress,67189,822,68011,36.09,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,INDIA/SPA,1,188461,36.087572495105086
S22161,MAYILADUTHURAI - 161,PALANISAMY. A M.COM.,Pattali Makkal Katchi,56621,545,57166,30.33,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,NDA,2,188461,30.333066257740327
S22161,MAYILADUTHURAI - 161,HAROON RASHEED. S.S,Tamilaga Vettri Kazhagam,52242,296,52538,27.88,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Solo,3,188461,27.877385772122615
S22161,MAYILADUTHURAI - 161,KASIRAMAN. K,Naam Tamilar Katchi,6809,77,6886,3.65,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Solo,4,188461,3.6538063578140836
S22161,MAYILADUTHURAI - 161,NOTA,None of the Above,465,9,474,0.25,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,NOTA/Unaligned,5,188461,0.2515109226842689
S22161,MAYILADUTHURAI - 161,ARAVAAZHI. K,All India Jananayaka Makkal Kazhagam,357,4,361,0.19,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,-,6,188461,0.19155156769835668
S22161,MAYILADUTHURAI - 161,VEERASAMY. T,Independent,329,0,329,0.17,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,7,188461,0.17457192734836385
S22161,MAYILADUTHURAI - 161,SARAVANAN. K,Tamizhaga Vaazhvurimai Katchi,310,2,312,0.17,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,-,8,188461,0.16555149341243017
S22161,MAYILADUTHURAI - 161,GANGADHARAN. R,Independent,305,2,307,0.16,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,9,188461,0.16289842460774379
S22161,MAYILADUTHURAI - 161,MANIMARAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,295,3,298,0.16,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,-,10,188461,0.1581229007593083
S22161,MAYILADUTHURAI - 161,SAMPATH. L,Independent,274,3,277,0.15,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,11,188461,0.1469800117796255
S22161,MAYILADUTHURAI - 161,THIMOTHY. T,Independent,277,0,277,0.15,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,12,188461,0.1469800117796255
S22161,MAYILADUTHURAI - 161,NAVANITHAM. S,Independent,241,4,245,0.13,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,13,188461,0.13000037142963267
S22161,MAYILADUTHURAI - 161,VENKATESAN. K,Bahujan Samaj Party,202,4,206,0.11,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Solo,14,188461,0.10930643475307888
S22161,MAYILADUTHURAI - 161,ANANTHAKUMAR. R,Independent,196,2,198,0.11,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,15,188461,0.10506152466558068
S22161,MAYILADUTHURAI - 161,GOBALA KRISHNAN. S,Independent,142,4,146,0.08,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,16,188461,0.07746960909684232
S22161,MAYILADUTHURAI - 161,NATARAJAN. R,Independent,104,2,106,0.06,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,17,188461,0.05624505865935127
S22161,MAYILADUTHURAI - 161,BHARATHIRAJA. B,Independent,104,0,104,0.06,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,18,188461,0.05518383113747672
S22161,MAYILADUTHURAI - 161,JAMAL MOHAMED,Independent,81,1,82,0.04,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,19,188461,0.043510328396856646
S22161,MAYILADUTHURAI - 161,KARTHICK. A,Samaniya Makkal Nala Katchi,76,2,78,0.04,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,-,20,188461,0.04138787335310754
S22161,MAYILADUTHURAI - 161,RAMKUMAR. S BBA.LLB,Independent,58,2,60,0.03,22/22,11:27 PM,04/05/2026,161,MAYILADUTHURAI,Independent,21,188461,0.03183682565623657
S22162,POOMPUHAR - 162,NIVEDHA M MURUGAN,Dravida Munnetra Kazhagam,80554,542,81096,36.98,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,INDIA/SPA,1,219324,36.97543360507742
S22162,POOMPUHAR - 162,PAVUNRAJ. S,All India Anna Dravida Munnetra Kazhagam,72293,543,72836,33.21,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,NDA,2,219324,33.20931589794095
S22162,POOMPUHAR - 162,VIJAYALAIYAN. J,Tamilaga Vettri Kazhagam,55684,218,55902,25.49,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Solo,3,219324,25.488318651857526
S22162,POOMPUHAR - 162,ILAYANAGULAN. K,Naam Tamilar Katchi,6308,45,6353,2.9,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Solo,4,219324,2.896627820028816
S22162,POOMPUHAR - 162,MAYA VENKATESAN. M,Independent,725,5,730,0.33,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Independent,5,219324,0.332840911163393
S22162,POOMPUHAR - 162,NOTA,None of the Above,579,7,586,0.27,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,NOTA/Unaligned,6,219324,0.26718462183801134
S22162,POOMPUHAR - 162,SHANGAMITHTHIRAN. A,Independent,426,0,426,0.19,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Independent,7,219324,0.19423318925425398
S22162,POOMPUHAR - 162,PRABAKARAN. V,Bahujan Samaj Party,343,2,345,0.16,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Solo,8,219324,0.1573015265087268
S22162,POOMPUHAR - 162,MUJIBUR RAHMAN. E.M.M,Independent,310,2,312,0.14,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Independent,9,219324,0.14225529353832686
S22162,POOMPUHAR - 162,PURATCHIDASAN. T,Anaithinthiya Anna Dravida Makkal Seyal katchi,263,1,264,0.12,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,-,10,219324,0.12036986376319965
S22162,POOMPUHAR - 162,INBARAJ. T,Independent,177,2,179,0.08,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Independent,11,219324,0.08161441520307855
S22162,POOMPUHAR - 162,NOOR NISHA. M,Independent,107,0,107,0.05,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Independent,12,219324,0.048786270540387734
S22162,POOMPUHAR - 162,ANANDARAJ. D,Independent,104,1,105,0.05,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Independent,13,219324,0.04787437763309077
S22162,POOMPUHAR - 162,MURUGAN. S,Independent,78,5,83,0.04,25/25,11:30 PM,04/05/2026,162,POOMPUHAR,Independent,14,219324,0.03784355565282413
S22163,NAGAPATTINAM - 163,M.H.JAWAHIRULLAH,Dravida Munnetra Kazhagam,55695,610,56305,37.21,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,INDIA/SPA,1,151326,37.207750155293866
S22163,NAGAPATTINAM - 163,M.SUGUMAR,Tamilaga Vettri Kazhagam,46291,233,46524,30.74,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,Solo,2,151326,30.744221085603268
S22163,NAGAPATTINAM - 163,THANKA.KATHIRAVAN,All India Anna Dravida Munnetra Kazhagam,41108,478,41586,27.48,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,NDA,3,151326,27.48106736449784
S22163,NAGAPATTINAM - 163,FATHIMA FARHANA.S,Naam Tamilar Katchi,5305,43,5348,3.53,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,Solo,4,151326,3.5340919604033676
S22163,NAGAPATTINAM - 163,NOTA,None of the Above,473,6,479,0.32,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,NOTA/Unaligned,5,151326,0.3165351624968611
S22163,NAGAPATTINAM - 163,J.V.DURAI,All India Youth Development Party,207,0,207,0.14,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,-,6,151326,0.1367907695967646
S22163,NAGAPATTINAM - 163,N.VIJAYARAGAVAN,Independent,162,2,164,0.11,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,Independent,7,151326,0.10837529571917581
S22163,NAGAPATTINAM - 163,N P BHASHGARAN,Independent,145,10,155,0.1,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,Independent,8,151326,0.1024278709540991
S22163,NAGAPATTINAM - 163,S.PREM,Independent,150,0,150,0.1,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,Independent,9,151326,0.09912374608461202
S22163,NAGAPATTINAM - 163,SAKTHIVEL,Independent,136,0,136,0.09,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,Independent,10,151326,0.08987219645004824
S22163,NAGAPATTINAM - 163,K.RAJASEKAR,Puthiya Tamilagam,85,1,86,0.06,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,-,11,151326,0.056830947755177566
S22163,NAGAPATTINAM - 163,M.IYYANKALAI,Independent,72,0,72,0.05,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,Independent,12,151326,0.04757939812061377
S22163,NAGAPATTINAM - 163,VALLABADAS.E,Tamizhaga Vaazhvurimai Katchi,60,0,60,0.04,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,-,13,151326,0.03964949843384481
S22163,NAGAPATTINAM - 163,T.KATHIRAVAN,Independent,48,6,54,0.04,19/19,11:27 PM,04/05/2026,163,NAGAPATTINAM,Independent,14,151326,0.03568454859046033
S22164,KILVELUR - 164,LATHA. T,Communist Party of India (Marxist),55409,699,56108,37.0,17/17,11:27 PM,04/05/2026,164,KILVELUR,INDIA/SPA,1,151637,37.0015233749019
S22164,KILVELUR - 164,SENTHIL PANDIAN. P,Tamilaga Vettri Kazhagam,53333,497,53830,35.5,17/17,11:27 PM,04/05/2026,164,KILVELUR,Solo,2,151637,35.49925150194214
S22164,KILVELUR - 164,VADIVEL RAVANAN. S,Pattali Makkal Katchi,31322,353,31675,20.89,17/17,11:27 PM,04/05/2026,164,KILVELUR,NDA,3,151637,20.888701306409384
S22164,KILVELUR - 164,KARTHIKA. M,Naam Tamilar Katchi,7942,127,8069,5.32,17/17,11:27 PM,04/05/2026,164,KILVELUR,Solo,4,151637,5.321260642191549
S22164,KILVELUR - 164,SURENTHAR. K,Puthiya Tamilagam,558,5,563,0.37,17/17,11:27 PM,04/05/2026,164,KILVELUR,-,5,151637,0.3712814154856664
S22164,KILVELUR - 164,NOTA,None of the Above,537,8,545,0.36,17/17,11:27 PM,04/05/2026,164,KILVELUR,NOTA/Unaligned,6,151637,0.3594109617045972
S22164,KILVELUR - 164,VEDHA MUKUNDHAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,435,2,437,0.29,17/17,11:27 PM,04/05/2026,164,KILVELUR,-,7,151637,0.2881882390181816
S22164,KILVELUR - 164,JAIVISHNUDEVI. M,Independent,405,5,410,0.27,17/17,11:27 PM,04/05/2026,164,KILVELUR,Independent,8,151637,0.2703825583465777
S22165,VEDARANYAM - 165,MANIAN. O.S,All India Anna Dravida Munnetra Kazhagam,58108,1064,59172,36.48,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,NDA,1,162216,36.477289539872764
S22165,VEDARANYAM - 165,PUGAZHENDI. M,Dravida Munnetra Kazhagam,50587,1254,51841,31.96,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,INDIA/SPA,2,162216,31.958006608472655
S22165,VEDARANYAM - 165,KINGSLY GERALD. A,Tamilaga Vettri Kazhagam,38071,276,38347,23.64,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,Solo,3,162216,23.639468363170096
S22165,VEDARANYAM - 165,KARTHICK. T,Naam Tamilar Katchi,10211,185,10396,6.41,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,Solo,4,162216,6.408738965330177
S22165,VEDARANYAM - 165,NOTA,None of the Above,548,15,563,0.35,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,NOTA/Unaligned,5,162216,0.34706810672190164
S22165,VEDARANYAM - 165,LINGESWARAN. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,378,4,382,0.24,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,-,6,162216,0.23548848448981605
S22165,VEDARANYAM - 165,VEERAKUMAR. V,Independent,352,11,363,0.22,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,Independent,7,162216,0.22377570646545347
S22165,VEDARANYAM - 165,THIVASKAR. B,Independent,309,15,324,0.2,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,Independent,8,162216,0.19973368841544606
S22165,VEDARANYAM - 165,RAJASIMMAN. D,Independent,253,6,259,0.16,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,Independent,9,162216,0.15966365833210042
S22165,VEDARANYAM - 165,SATHIYASEELAN. M,Independent,206,1,207,0.13,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,Independent,10,162216,0.12760763426542387
S22165,VEDARANYAM - 165,GOWTHAMAN. M,Independent,202,2,204,0.13,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,Independent,11,162216,0.12575824826157717
S22165,VEDARANYAM - 165,SELVAKUMAR. S,Independent,158,0,158,0.1,18/18,11:30 PM,04/05/2026,165,VEDARANYAM,Independent,12,162216,0.09740099620259407
S22166,THIRUTHURAIPOONDI - 166,MARIMUTHU.K,Communist Party of India,73139,923,74062,38.77,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,INDIA/SPA,1,191030,38.76982672878606
S22166,THIRUTHURAIPOONDI - 166,PANDIYAN.S,Tamilaga Vettri Kazhagam,60771,369,61140,32.01,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,Solo,2,191030,32.005444171072604
S22166,THIRUTHURAIPOONDI - 166,BALATHANDAYUTHAM.U,All India Anna Dravida Munnetra Kazhagam,42732,341,43073,22.55,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,NDA,3,191030,22.547767366382242
S22166,THIRUTHURAIPOONDI - 166,VINOTHINI.R,Naam Tamilar Katchi,10047,129,10176,5.33,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,Solo,4,191030,5.326912003350259
S22166,THIRUTHURAIPOONDI - 166,NOTA,None of the Above,775,22,797,0.42,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,NOTA/Unaligned,5,191030,0.4172119562372402
S22166,THIRUTHURAIPOONDI - 166,VIMALA.A,Bahujan Samaj Party,512,13,525,0.27,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,Solo,6,191030,0.2748259435690729
S22166,THIRUTHURAIPOONDI - 166,ARUMUGAM.N,Tamizhaga Vaazhvurimai Katchi,445,5,450,0.24,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,-,7,191030,0.2355650944877768
S22166,THIRUTHURAIPOONDI - 166,JAYASANGAR.A,Independent,360,5,365,0.19,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,Independent,8,191030,0.1910694655289745
S22166,THIRUTHURAIPOONDI - 166,SIVAPRAKASAM.V,Independent,276,2,278,0.15,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,Independent,9,191030,0.145526880594671
S22166,THIRUTHURAIPOONDI - 166,MURUGANANTHAM.V,Independent,163,1,164,0.09,21/21,11:30 PM,04/05/2026,166,THIRUTHURAIPOONDI,Independent,10,191030,0.08585038999110088
S22167,MANNARGUDI - 167,KAMARAJ. S,Amma Makkal Munnettra Kazagam,67837,579,68416,35.25,22/22,11:27 PM,04/05/2026,167,MANNARGUDI,NDA,1,194100,35.247810407006696
S22167,MANNARGUDI - 167,RAJAA.T.R.B,Dravida Munnetra Kazhagam,66068,782,66850,34.44,22/22,11:27 PM,04/05/2026,167,MANNARGUDI,INDIA/SPA,2,194100,34.441009788768675
S22167,MANNARGUDI - 167,RAJARAJAN.U,Tamilaga Vettri Kazhagam,44026,240,44266,22.81,22/22,11:27 PM,04/05/2026,167,MANNARGUDI,Solo,3,194100,22.80577022153529
S22167,MANNARGUDI - 167,BHARATHISELVAN.R,Naam Tamilar Katchi,8153,87,8240,4.25,22/22,11:27 PM,04/05/2026,167,MANNARGUDI,Solo,4,194100,4.245234415249871
